"uf","municipio","codigo","nascidos_vivos","porc_premat","porc_gesta_multipla","porc_cesarea","porc_0_consulta","porc_7mais_consulta","porc_apgar1_menor_7","porc_apgar5_menor_7","porc_anomalia","porc_peso_menor_2500","porc_fem"
"MA","GUIMARAES","210490",145,6.38297872340426,1.37931034482759,56.551724137931,0,49.6551724137931,3.00751879699248,2.25563909774436,0,6.20689655172414,50.3448275862069
"MA","HUMBERTO DE CAMPOS","210500",483,4.98960498960499,0.623700623700624,31.4699792960662,0,32.712215320911,2.05949656750572,0.688073394495413,0.20746887966805,6.83229813664596,50.1035196687371
"MA","ICATU","210510",363,9.80392156862745,1.10192837465565,27.2727272727273,1.93905817174515,34.6260387811634,5.6379821958457,1.46627565982405,0.571428571428571,7.16253443526171,51.2396694214876
"MA","IGARAPE DO MEIO","210515",244,10.1694915254237,2.86885245901639,46.0905349794239,1.22950819672131,40.9836065573771,4.5643153526971,2.52100840336134,0.823045267489712,8.19672131147541,51.6393442622951
"MA","IGARAPE GRANDE","210520",189,10.8695652173913,0,84.6560846560847,1.59574468085106,81.3829787234042,3.19148936170213,0.537634408602151,1.61290322580645,8.46560846560847,51.063829787234
"MA","IMPERATRIZ","210530",5192,13.26171875,1.73376998651512,54.5752263533038,1.21480910142692,59.6220593906672,7.58513931888545,1.27783155856728,0.413385826771653,7.55007704160247,50.404468412943
"MA","ITAIPAVA DO GRAJAU","210535",287,9.92063492063492,3.13588850174216,41.4634146341463,5.57491289198606,56.0975609756098,3.85964912280702,2.45614035087719,0,5.92334494773519,53.3101045296167
"MA","ITAPECURU MIRIM","210540",1243,13.7959183673469,0.88638195004029,52.5423728813559,1.29136400322841,47.4576271186441,2.82714054927302,0.970873786407767,0.324149108589951,9.33226065969429,48.6725663716814
"MA","ITINGA DO MARANHAO","210542",353,12.1387283236994,1.98300283286119,47.1590909090909,0.84985835694051,54.3909348441926,5.96590909090909,1.42045454545454,0.571428571428571,5.09915014164306,48.1586402266289
"MA","JATOBA","210545",144,6.94444444444444,2.08333333333333,63.8888888888889,0.694444444444444,51.3888888888889,2.7972027972028,0.699300699300699,0,5.55555555555556,51.3888888888889
"MA","JENIPAPO DOS VIEIRAS","210547",342,6.38977635782748,1.17302052785924,37.8299120234604,2.92397660818713,35.3801169590643,5.80645161290323,1.29032258064516,0,5.26315789473684,50.5847953216374
"MA","JOAO LISBOA","210550",493,11.2016293279022,1.21951219512195,47.6673427991886,1.21703853955375,59.2292089249493,11.1788617886179,0.813008130081301,0.416666666666667,7.7079107505071,45.4361054766734
"MA","JOSELANDIA","210560",219,6.39269406392694,1.82648401826484,48.8584474885845,1.36986301369863,56.1643835616438,2.31481481481481,1.38888888888889,0.917431192660551,5.02283105022831,48.4018264840183
"MA","JUNCO DO MARANHAO","210565",111,9.52380952380952,0,37.6146788990826,39.6396396396396,29.7297297297297,5.40540540540541,2.7027027027027,0,4.5045045045045,45.945945945946
"MA","LAGO DA PEDRA","210570",764,8.53018372703412,1.43979057591623,52.7486910994764,0.392670157068063,85.4712041884817,4.31937172774869,1.30890052356021,0.26246719160105,5.36649214659686,45.1570680628272
"MA","LAGO DO JUNCO","210580",177,11.9318181818182,0,52.5423728813559,0.564971751412429,59.3220338983051,4.51977401129944,1.12994350282486,0.568181818181818,7.34463276836158,52.5423728813559
"MA","LAGO DOS RODRIGUES","210594",106,9.61538461538462,4.71698113207547,68.8679245283019,1.88679245283019,60.377358490566,3.77358490566038,1.88679245283019,0.943396226415094,8.49056603773585,39.622641509434
"MA","LAGO VERDE","210590",273,7.35294117647059,1.47058823529412,62.6373626373626,14.6520146520146,38.8278388278388,5.12820512820513,0.735294117647059,0,8.05860805860806,51.2820512820513
"MA","LAGOA DO MATO","210592",123,8.13008130081301,2.4390243902439,38.5245901639344,0,72.1311475409836,4.8780487804878,0,0,5.69105691056911,47.1544715447154
"MA","LAGOA GRANDE DO MARANHAO","210596",220,12.3222748815166,1.81818181818182,54.0909090909091,0,42.0091324200913,3.18181818181818,0.909090909090909,0,5.90909090909091,46.8181818181818
"MA","LAJEADO NOVO","210598",102,9.27835051546392,0,60.7843137254902,1.96078431372549,64.7058823529412,7.84313725490196,3.92156862745098,0,3.92156862745098,47.0588235294118
"MA","LIMA CAMPOS","210600",191,10.4712041884817,3.1413612565445,63.8743455497382,0,59.1623036649215,8.90052356020942,1.57068062827225,1.04712041884817,3.66492146596859,52.8795811518324
"MA","LORETO","210610",147,13.6054421768707,0,46.9387755102041,0,80.2721088435374,6.25,2.08333333333333,0,4.76190476190476,51.0204081632653
"MA","LUIS DOMINGUES","210620",120,18.5185185185185,0,23.3333333333333,1.66666666666667,66.6666666666667,11.2676056338028,0,0,7.5,49.1666666666667
"MA","MAGALHAES DE ALMEIDA","210630",205,10.3960396039604,1.95121951219512,36.0975609756098,0.48780487804878,58.5365853658536,6.93069306930693,2.47524752475247,0.490196078431372,7.80487804878049,45.3658536585366
"MA","MARACACUME","210632",379,18.0921052631579,2.95698924731183,40.4255319148936,37.8306878306878,31.7460317460317,4,1.06666666666667,0,9.49868073878628,54.089709762533
"MA","MARAJA DO SENA","210635",93,4.34782608695652,4.3010752688172,34.7826086956522,1.0752688172043,68.8172043010753,4.3010752688172,1.0752688172043,1.08695652173913,4.3010752688172,40.8602150537634
"MA","MARANHAOZINHO","210637",192,9.52380952380952,1.08695652173913,35.1351351351351,28.125,40.625,1.57068062827225,0.526315789473684,0,5.72916666666667,48.9583333333333
"MA","MATA ROMA","210640",269,6.92307692307692,1.85873605947955,47.9553903345725,2.23048327137547,57.6208178438662,4.19847328244275,1.52671755725191,0.371747211895911,4.46096654275093,44.6096654275093
"MA","MATINHA","210650",341,11.98738170347,0.879765395894428,35.4838709677419,1.47492625368732,50.1474926253687,5.45454545454545,3.57142857142857,0,6.158357771261,52.1994134897361
"MA","MATOES","210660",492,13.9917695473251,3.04878048780488,36.4562118126273,1.6260162601626,61.5853658536585,4.8780487804878,0.813008130081301,0.410677618069815,12.1951219512195,45.9349593495935
"MA","MATOES DO NORTE","210663",120,14.2857142857143,0,46.218487394958,0.833333333333333,55.8333333333333,4.20168067226891,0.840336134453782,0,6.66666666666667,45.8333333333333
"MA","MILAGRES DO MARANHAO","210667",96,8.69565217391304,0,36.4583333333333,0,51.5789473684211,6.31578947368421,1.06382978723404,0,8.33333333333333,51.0416666666667
"MA","MIRADOR","210670",360,9.57746478873239,2.5,51.9444444444444,0.279329608938548,50.8379888268156,6.19718309859155,1.40056022408964,0.557103064066852,10.2777777777778,48.6111111111111
"MA","MIRANDA DO NORTE","210675",340,12.202380952381,0,61.3569321533923,1.17647058823529,48.8235294117647,1.77514792899408,0.884955752212389,0.29585798816568,8.52941176470588,43.8235294117647
"MA","MIRINZAL","210680",262,13.7096774193548,3.10077519379845,44.015444015444,2.67175572519084,59.5419847328244,5.51181102362205,0.970873786407767,0,6.48854961832061,51.9083969465649
"MA","MONCAO","210690",580,17.1052631578947,1.91637630662021,47.0070422535211,4.6551724137931,26.551724137931,4.71204188481675,0.349040139616056,0.345423143350604,8.79310344827586,47.2413793103448
"MA","MONTES ALTOS","210700",159,12.6582278481013,1.25786163522013,39.622641509434,1.25786163522013,60.377358490566,9.03225806451613,2.58064516129032,0.645161290322581,3.14465408805032,50.9433962264151
"MA","MORROS","210710",358,9.88700564971751,1.67597765363128,24.0223463687151,2.54237288135593,20.3389830508475,7.30994152046784,1.17302052785924,0.847457627118644,9.77653631284916,51.9553072625698
"MA","NINA RODRIGUES","210720",243,16.8724279835391,2.88065843621399,37.1900826446281,0,85.1851851851852,3.3195020746888,0.416666666666667,0.4149377593361,9.46502057613169,46.5020576131687
"MA","NOVA COLINAS","210725",80,11.25,2.56410256410256,72.1518987341772,0,88.75,6.25,1.25,0,6.25,50
"MA","NOVA IORQUE","210730",34,2.94117647058824,0,47.0588235294118,0,73.5294117647059,3.125,3.125,0,2.94117647058824,41.1764705882353
"MA","NOVA OLINDA DO MARANHAO","210735",291,12.043795620438,0,48.4536082474227,8.27586206896552,12.0689655172414,12.6760563380282,0.352112676056338,0.343642611683849,6.52920962199313,50.5154639175258
"MA","OLHO D'AGUA DAS CUNHAS","210740",249,7.69230769230769,0.806451612903226,69.0763052208835,2.81124497991968,59.0361445783133,0.803212851405622,0.401606425702811,0,6.82730923694779,49.3975903614458
"MA","OLINDA NOVA DO MARANHAO","210745",223,11.0091743119266,1.80995475113122,43.0493273542601,2.25225225225225,49.5495495495496,20.6896551724138,0,0.917431192660551,7.62331838565022,53.8116591928251
"MA","PACO DO LUMIAR","210750",1841,11.5783724740579,1.74291938997821,53.5578489951114,0.600436681222707,46.0698689956332,8.03522289488167,1.38274336283186,0.495594713656388,8.9082020640956,49.4839760999457
"MA","PALMEIRANDIA","210760",310,62.9508196721312,1.2987012987013,43.8311688311688,1.31578947368421,30.9210526315789,3.26797385620915,0.66006600660066,0.645161290322581,5.48387096774194,43.8709677419355
"MA","PARAIBANO","210770",314,6.08974358974359,0,51.5923566878981,0.319488817891374,56.5495207667732,6.70926517571885,1.28205128205128,0,3.82165605095541,51.5923566878981
"MA","PARNARAMA","210780",432,12.093023255814,1.15740740740741,34.8027842227378,1.15740740740741,49.0740740740741,3.74064837905237,0.249376558603491,0.232558139534884,6.94444444444444,49.537037037037
"MA","PASSAGEM FRANCA","210790",303,6.27062706270627,0.66006600660066,14.3835616438356,0.33003300330033,67.6567656765677,1.98019801980198,0.33003300330033,0,6.6006600660066,49.8349834983498
"MA","PASTOS BONS","210800",302,9.30232558139535,0.33112582781457,43.3774834437086,0,53.9735099337748,6.17283950617284,3.65853658536585,0,7.28476821192053,50.3311258278146
"MA","PAULINO NEVES","210805",380,10.9195402298851,2.11081794195251,39.5778364116095,1.31578947368421,42.8947368421053,2.24089635854342,0.840336134453782,0.529100529100529,5.52631578947368,47.3684210526316
"MA","PAULO RAMOS","210810",366,4.67032967032967,1.63934426229508,51.6393442622951,3.00546448087432,52.4590163934426,2.18579234972678,0.546448087431694,0.547945205479452,6.83060109289618,50.8196721311475
"MA","PEDREIRAS","210820",591,9.50764006791171,1.01522842639594,73.9424703891709,1.1864406779661,68.3050847457627,2.0442930153322,0.686106346483705,0.50761421319797,5.41455160744501,50.9306260575296
"MA","PEDRO DO ROSARIO","210825",415,15.0375939849624,1.45985401459854,21.5496368038741,3.13253012048193,26.5060240963855,8.26666666666667,1.06951871657754,0.980392156862745,5.78313253012048,49.8795180722892
"MA","PENALVA","210830",641,11.2820512820513,1.57232704402516,26.0252365930599,2.80811232449298,34.4773790951638,2.45901639344262,1.14754098360656,0.156739811912226,8.42433697347894,48.2059282371295
"MA","PERI MIRIM","210840",133,24.2424242424242,0.75187969924812,36.8421052631579,1.50375939849624,27.0676691729323,6.34920634920635,3.2258064516129,0.757575757575758,8.27067669172932,50.3759398496241
"MA","PERITORO","210845",339,12.6843657817109,2.06489675516224,58.9970501474926,0.29585798816568,41.1242603550296,6.54761904761905,1.81818181818182,0.591715976331361,9.43952802359882,44.5427728613569
"MA","PINDARE-MIRIM","210850",530,10.2912621359223,1.89035916824197,52.930056710775,0.943396226415094,38.8679245283019,4.37262357414449,0.380228136882129,0,7.35849056603774,50.5660377358491
"MA","PINHEIRO","210860",1531,12.0261437908497,1.89418680600914,42.7171783148269,0.784313725490196,37.3856209150327,3.49462365591398,1.47849462365591,0.918032786885246,8.4911822338341,49.5101241018942
"MA","PIO XII","210870",426,8.25471698113208,2.8169014084507,52.3474178403756,0.469483568075117,58.2159624413146,1.41176470588235,0.235294117647059,0,6.33802816901408,51.8779342723005
"MA","PIRAPEMAS","210880",282,10.1083032490975,0,51.9572953736655,0,59.9290780141844,4.3010752688172,1.4336917562724,0.3584229390681,8.15602836879433,44.3262411347518
"MA","POCAO DE PEDRAS","210890",243,8.43881856540084,0.823045267489712,65.843621399177,0.411522633744856,77.7777777777778,2.47933884297521,0.829875518672199,0.826446280991736,4.52674897119342,45.2674897119341
"MA","PORTO FRANCO","210900",426,10.1449275362319,2.34741784037559,68.075117370892,1.87793427230047,66.9014084507042,7.52941176470588,1.64705882352941,0.476190476190476,7.51173708920188,50.2347417840376
"MA","PORTO RICO DO MARANHAO","210905",80,5.26315789473684,0,27.5,0,66.25,2.98507462686567,0,0,8.75,55
"MA","PRESIDENTE DUTRA","210910",823,8.6374695863747,3.1591737545565,71.0814094775213,0.729040097205346,70.2308626974484,1.82481751824817,0.72992700729927,0.48661800486618,5.71081409477521,49.0886998784933
"MA","PRESIDENTE JUSCELINO","210920",195,17.3684210526316,1.53846153846154,29.3814432989691,2.56410256410256,27.6923076923077,7.69230769230769,1.64835164835165,0,9.74358974358974,49.7435897435898
"MA","PRESIDENTE MEDICI","210923",102,9.63855421686747,0,41.5841584158416,35.2941176470588,39.2156862745098,6,1,0,0,47.0588235294118
"MA","PRESIDENTE SARNEY","210927",354,11.3960113960114,0.564971751412429,26.0623229461756,0.847457627118644,27.683615819209,4.40251572327044,1.89274447949527,0.84985835694051,6.21468926553672,47.1751412429379
"MA","PRESIDENTE VARGAS","210930",241,15.0627615062761,4.149377593361,38.0753138075314,1.66666666666667,47.0833333333333,4.32900432900433,1.31004366812227,0,10.7883817427386,50.6224066390041
"MA","PRIMEIRA CRUZ","210940",197,9.42408376963351,3.06122448979592,36.734693877551,2.05128205128205,32.3076923076923,2.23463687150838,0.564971751412429,0,11.6751269035533,46.1928934010152
"MA","RAPOSA","210945",487,11.2050739957717,0.82135523613963,40.6570841889117,2.2680412371134,48.0412371134021,5.83333333333333,0.417536534446764,0.417536534446764,7.39219712525667,47.5308641975309
"MA","RIACHAO","210950",364,7.98898071625344,0.824175824175824,61.8131868131868,0.274725274725275,66.4835164835165,4.94505494505495,0.274725274725275,0.274725274725275,4.94505494505495,51.3736263736264
"MA","RIBAMAR FIQUENE","210955",124,9.75609756097561,0.806451612903226,41.1290322580645,2.41935483870968,70.1612903225807,8.87096774193548,0.806451612903226,0.833333333333333,4.83870967741935,58.0645161290323
"MA","ROSARIO","210960",635,14.1430948419301,1.89274447949527,37.2827804107425,3.94321766561514,55.3627760252366,6.06060606060606,1.75438596491228,0.159744408945687,11.9685039370079,49.9212598425197
"MA","SAMBAIBA","210970",78,15.7894736842105,2.56410256410256,56.4102564102564,1.28205128205128,38.4615384615385,10.3896103896104,0,3.8961038961039,11.5384615384615,50
"MA","SANTA FILOMENA DO MARANHAO","210975",80,10,0,60,0,66.25,1.26582278481013,0,2.5,8.75,47.5
"MA","SANTA HELENA","210980",550,7.74907749077491,2.18181818181818,44.5454545454545,1.64533820840951,45.1553930530164,3.62903225806452,1.61290322580645,0.364298724954463,7.09090909090909,48
"MA","SANTA INES","210990",1590,8.51197982345523,1.19572057898049,58.3647798742138,0.251572327044025,52.9559748427673,2.77252678008822,1.13350125944584,0.378548895899054,5.84905660377358,47.3584905660377
"MA","SANTA LUZIA","211000",1202,4.12111017661901,1.08153078202995,53.6727879799666,2.74542429284526,36.1064891846922,3.48639455782313,0.682011935208866,0.418760469011725,7.48752079866889,50.4991680532446
"MA","SANTA LUZIA DO PARUA","211003",329,12.4542124542125,1.85758513931888,41.9753086419753,27.355623100304,34.9544072948328,5.8282208588957,2.76073619631902,0.609756097560976,6.38297872340426,45.2887537993921
"MA","SANTA QUITERIA DO MARANHAO","211010",429,13.6476426799008,1.87353629976581,42.4242424242424,2.7972027972028,49.4172494172494,9.43396226415094,1.88679245283019,0,6.29370629370629,45.4545454545455
"MA","SANTA RITA","211020",549,6.58135283363803,2.00364298724954,45.9016393442623,0.732600732600733,43.4065934065934,12.6373626373626,1.64835164835165,0.912408759124087,7.28597449908925,47.1766848816029
"MA","SANTANA DO MARANHAO","211023",133,7.08661417322835,3.00751879699248,41.3533834586466,6.01503759398496,49.6240601503759,3.05343511450382,3.05343511450382,0,6.01503759398496,52.6315789473684
"MA","SANTO AMARO DO MARANHAO","211027",188,9.83606557377049,2.13903743315508,27.2727272727273,2.67379679144385,33.1550802139037,7.48299319727891,1.36986301369863,2.12765957446809,9.57446808510638,50
"MA","SANTO ANTONIO DOS LOPES","211030",258,11.6279069767442,1.55038759689922,73.6434108527132,0.775193798449612,63.953488372093,3.48837209302326,1.16279069767442,0,6.97674418604651,48.8372093023256
"MA","SAO BENEDITO DO RIO PRETO","211040",378,8.37837837837838,0.8,37.037037037037,0.529100529100529,66.4021164021164,3.92156862745098,1.40056022408964,0,7.93650793650794,50
"MA","SAO BENTO","211050",505,14.8387096774194,2.97029702970297,54.4554455445545,2.77777777777778,43.0555555555556,1.4,1.4,0,6.53465346534654,50.4950495049505
"MA","SAO BERNARDO","211060",424,10.5011933174224,1.89125295508274,44.811320754717,0.945626477541371,60.5200945626478,3.86473429951691,1.21065375302663,0.472813238770686,7.07547169811321,52.3584905660377
"MA","SAO DOMINGOS DO AZEITAO","211065",77,12.1212121212121,0,22.3684210526316,45.4545454545455,9.09090909090909,16.6666666666667,4.16666666666667,0,7.79220779220779,31.1688311688312
"MA","SAO DOMINGOS DO MARANHAO","211070",649,9.24764890282132,0.770416024653313,70.9876543209877,0.61633281972265,69.4915254237288,2.78207109737249,0.772797527047913,0.772797527047913,4.77657935285054,49.2283950617284
"MA","SAO FELIX DE BALSAS","211080",52,11.5384615384615,1.92307692307692,36.5384615384615,0,75,0,0,0,7.69230769230769,51.9230769230769
"MA","SAO FRANCISCO DO BREJAO","211085",99,11.2244897959184,0,42.4242424242424,2.02020202020202,55.5555555555556,8.42105263157895,0,0,5.05050505050505,56.5656565656566
"MA","SAO FRANCISCO DO MARANHAO","211090",160,7.59493670886076,1.875,31.4465408805031,0.625,63.75,13.953488372093,0.775193798449612,0.763358778625954,4.375,43.75
"MA","SAO JOAO BATISTA","211100",267,11.6935483870968,0.75187969924812,42.2641509433962,7.11610486891386,49.812734082397,22.2222222222222,1.92307692307692,0,5.61797752808989,41.5730337078652
"MA","SAO JOAO DO CARU","211102",247,10.9756097560976,1.61943319838057,52.8455284552846,0.404858299595142,53.4412955465587,4.04858299595142,1.6260162601626,0,3.64372469635628,51.0121457489879
"MA","SAO JOAO DO PARAISO","211105",161,9.55414012738854,1.86335403726708,54.0372670807454,1.24223602484472,56.5217391304348,7.5,2.5,0.625,6.2111801242236,55.2795031055901
"MA","SAO JOAO DO SOTER","211107",273,18.8888888888889,3.2967032967033,53.8461538461538,0.366300366300366,72.8937728937729,2.63157894736842,0.37593984962406,0.732600732600733,12.4542124542125,44.8529411764706
"MA","SAO JOAO DOS PATOS","211110",371,8.21917808219178,1.07816711590297,60.377358490566,0.539083557951483,51.2129380053908,2.97297297297297,0.27027027027027,0.269541778975741,6.73854447439353,48.2479784366577
"MA","SAO JOSE DE RIBAMAR","211120",3753,10.8310991957105,2.37523352014945,54.7828403943512,0.401498929336188,47.0021413276231,8.12347684809098,1.82015756587884,0.807102502017756,9.51239008792966,47.7751132427392
"MA","SAO JOSE DOS BASILIOS","211125",104,14.4230769230769,0.961538461538462,63.4615384615385,0,54.8076923076923,1.92307692307692,0,0,7.69230769230769,58.6538461538462
"MA","SAO LUIS","211130",15685,12.058975019315,1.8007662835249,57.7808970841575,1.18635372579197,54.7197640117994,6.98108351563505,1.39130434782609,0.688279943393799,9.23175007969397,49.2093853608773
"MA","SAO LUIS GONZAGA DO MARANHAO","211140",290,10,0.689655172413793,69.6551724137931,10.3448275862069,19.3103448275862,4.48275862068965,1.3840830449827,0,7.58620689655172,53.1034482758621
"MA","SAO MATEUS DO MARANHAO","211150",633,14.7385103011094,2.05696202531646,49.13112164297,0.474683544303797,54.9050632911392,3.17965023847377,0.476947535771065,0.316455696202532,9.32069510268562,51.0268562401264
"MA","SAO PEDRO DA AGUA BRANCA","211153",164,10.6918238993711,1.22699386503068,41.717791411043,2.4390243902439,37.1951219512195,4.9079754601227,1.84049079754601,0,4.26829268292683,55.4878048780488
"MA","SAO PEDRO DOS CRENTES","211157",78,9.09090909090909,0,51.2820512820513,1.28205128205128,82.051282051282,1.2987012987013,0,0,1.28205128205128,34.6153846153846
"MA","SAO RAIMUNDO DAS MANGABEIRAS","211160",312,13.1410256410256,2.56410256410256,56.4102564102564,1.28205128205128,52.8846153846154,4.11985018726592,1.49812734082397,0.641025641025641,7.37179487179487,45.1923076923077
"MA","SAO RAIMUNDO DO DOCA BEZERRA","211163",88,6.89655172413793,0,56.8181818181818,0,73.8636363636364,1.14942528735632,0,0,1.13636363636364,44.3181818181818
"MA","SAO ROBERTO","211167",90,2.27272727272727,2.22222222222222,63.3333333333333,2.22222222222222,90,6.81818181818182,2.35294117647059,1.11111111111111,3.33333333333333,47.7777777777778
"MA","SAO VICENTE FERRER","211170",268,10.8108108108108,1.49253731343284,62.6865671641791,52.2388059701493,12.6865671641791,16.6666666666667,6.66666666666667,0.373134328358209,7.08955223880597,48.5074626865672
"MA","SATUBINHA","211172",79,11.5384615384615,0,65.8227848101266,0,67.0886075949367,2.56410256410256,1.28205128205128,0,8.86075949367089,50.6329113924051
"MA","SENADOR ALEXANDRE COSTA","211174",170,11.1801242236025,2.35294117647059,47.0588235294118,0.588235294117647,65.2941176470588,8.48484848484849,1.25,1.77514792899408,8.23529411764706,51.7647058823529
"MA","SENADOR LA ROCQUE","211176",272,9.25925925925926,1.83823529411765,42.6470588235294,0.367647058823529,61.0294117647059,13.0597014925373,2.61194029850746,0.378787878787879,9.55882352941176,48.5294117647059
"MA","SERRANO DO MARANHAO","211178",171,15.527950310559,2.92397660818713,20.4678362573099,4.67836257309941,26.9005847953216,4.62962962962963,2.88461538461539,0,5.84795321637427,46.7836257309942
"MA","SITIO NOVO","211180",345,10.1796407185629,0.869565217391304,44.3478260869565,0.869565217391304,54.7826086956522,6.68604651162791,0.581395348837209,0,6.3768115942029,44.0579710144928
"MA","SUCUPIRA DO NORTE","211190",202,7.46268656716418,1.98019801980198,57.2139303482587,0.99009900990099,53.4653465346535,6.5,0,0,5.44554455445545,47.5247524752475
"MA","SUCUPIRA DO RIACHAO","211195",47,8.51063829787234,0,51.063829787234,0,67.3913043478261,2.17391304347826,2.17391304347826,2.12765957446809,6.38297872340426,44.6808510638298
"MA","TASSO FRAGOSO","211200",150,17.4496644295302,2.66666666666667,49.3333333333333,2.66666666666667,54,6.08108108108108,1.35135135135135,0.675675675675676,10,47.3333333333333
"MA","TIMBIRAS","211210",524,12.2105263157895,1.15163147792706,37.1153846153846,11.0687022900763,27.8625954198473,2.10727969348659,1.34099616858238,0,8.77862595419847,45.9923664122137
"MA","TIMON","211220",3196,7.64109067850349,1.78347934918648,45.8385481852315,6.29699248120301,45.2067669172932,3.41264871634314,0.720100187852223,0.0941915227629513,7.91614518147685,47.9349186483104
"MA","TRIZIDELA DO VALE","211223",299,10.0671140939597,2.0066889632107,72.9096989966555,1.33779264214047,72.2408026755853,11.864406779661,1.8450184501845,0,5.35117056856187,49.8327759197324
"MA","TUFILANDIA","211227",101,9,0,56.4356435643564,1.98019801980198,48.5148514851485,3.03030303030303,2.02020202020202,0,4.95049504950495,46.5346534653465
"MA","TUNTUM","211230",540,7.23562152133581,1.30353817504655,56.5055762081784,0,75,2.97397769516729,0.929368029739777,0.740740740740741,6.11111111111111,50.3703703703704
"MA","TURIACU","211240",713,11.921458625526,1.26404494382023,49.929873772791,0,19.4902548725637,10.4166666666667,0,0,7.85413744740533,50.4908835904628
"MA","TURILANDIA","211245",330,9.55631399317406,0.606060606060606,23.9393939393939,21.4067278287462,23.2415902140673,2.36220472440945,1.17647058823529,0,7.57575757575758,46.0606060606061
"MA","TUTOIA","211250",1068,9.78886756238004,0.75046904315197,44.037558685446,1.87265917602996,31.8352059925094,1.94552529182879,1.26459143968872,0.189035916824197,5.1498127340824,47.0477975632615
"MA","URBANO SANTOS","211260",665,11.9083969465649,0.902255639097744,45.1127819548872,0.451807228915663,51.2048192771084,5.04587155963303,1.3953488372093,0.603318250377074,6.46616541353383,52.1084337349398
"MA","VARGEM GRANDE","211270",795,13.154533844189,0.881612090680101,48.297604035309,1.0062893081761,86.1635220125786,4.36456996148909,0.903225806451613,0,7.42138364779874,46.4150943396226
"MA","VIANA","211280",948,11.0227272727273,0,23.7993596584845,3.69198312236287,37.0253164556962,5.78703703703704,0.928074245939675,0.318471337579618,8.0168776371308,48.3122362869198
"MA","VILA NOVA DOS MARTIRIOS","211285",171,14.7058823529412,5.29411764705882,35.8823529411765,2.33918128654971,58.4795321637427,10.5263157894737,1.16959064327485,0.609756097560976,13.4502923976608,53.2163742690058
"MA","VITORIA DO MEARIM","211290",510,7.8740157480315,0.980392156862745,51.2770137524558,0.792079207920792,69.7029702970297,27,1.80360721442886,1.18110236220472,10,49.8039215686275
"MA","VITORINO FREIRE","211300",515,8.18713450292398,0.388349514563107,70.2912621359223,2.71844660194175,42.3300970873786,1.35922330097087,0.776699029126214,0.194174757281553,5.04854368932039,48.3495145631068
"MA","ZE DOCA","211400",731,7.45428973277075,0.823045267489712,46.2380300957592,0.549450549450549,51.9230769230769,17.6308539944904,0.96551724137931,0.548696844993141,7.11354309165527,49.1108071135431
"PI","ACAUA","220005",89,12.3595505617978,6.74157303370786,83.1460674157303,0,87.6404494382023,9.41176470588235,2.35294117647059,0,7.86516853932584,44.9438202247191
"PI","AGRICOLANDIA","220010",74,9.45945945945946,0,44.5945945945946,0,79.7297297297297,6.84931506849315,0,0,10.8108108108108,54.0540540540541
"PI","AGUA BRANCA","220020",329,10.3448275862069,0.911854103343465,60.6707317073171,2.75229357798165,80.4281345565749,7.29483282674772,1.21580547112462,0.632911392405063,8.51063829787234,48.936170212766
"PI","ALAGOINHA DO PIAUI","220025",91,6.59340659340659,0,81.3186813186813,0,70.3296703296703,1.0989010989011,0,1.0989010989011,8.79120879120879,52.7472527472528
"PI","ALEGRETE DO PIAUI","220027",48,6.25,0,70.8333333333333,6.25,72.9166666666667,0,0,0,6.25,43.75
"PI","ALTO LONGA","220030",112,10.9090909090909,1.78571428571429,46.4285714285714,1.78571428571429,65.1785714285714,8.92857142857143,1.78571428571429,0,6.25,56.25
"PI","ALTOS","220040",672,12.9129129129129,2.97619047619048,50.1488095238095,3.28358208955224,58.955223880597,7.54147812971342,1.20481927710843,1.82926829268293,9.9702380952381,49.2559523809524
"PI","ALVORADA DO GURGUEIA","220045",73,5.47945205479452,0,72.6027397260274,0,71.2328767123288,11.2903225806452,0,0,4.10958904109589,49.3150684931507
"PI","AMARANTE","220050",306,10.8552631578947,1.96078431372549,42.156862745098,1.65016501650165,50.1650165016502,9.12162162162162,0.673400673400673,0.33112582781457,7.84313725490196,45.0980392156863
"PI","ANGICAL DO PIAUI","220060",93,9.67741935483871,2.1505376344086,45.1612903225806,2.1505376344086,50.5376344086022,7.52688172043011,1.0752688172043,0,3.2258064516129,50.5376344086022
"PI","ANISIO DE ABREU","220070",135,6.01503759398496,2.96296296296296,74.0740740740741,0,85.9259259259259,2.47933884297521,1.63934426229508,0,5.92592592592593,49.6296296296296
"PI","ANTONIO ALMEIDA","220080",57,8.92857142857143,0,49.1228070175439,0,87.719298245614,10.5263157894737,1.75438596491228,0,5.26315789473684,45.6140350877193
"PI","AROAZES","220090",65,15.3846153846154,0,61.5384615384615,0,83.0769230769231,6.15384615384615,1.53846153846154,0,9.23076923076923,49.2307692307692
"PI","AROEIRAS DO ITAIM","220095",35,2.85714285714286,0,71.4285714285714,0,54.2857142857143,5.71428571428571,2.85714285714286,0,0,48.5714285714286
"PI","ARRAIAL","220100",60,13.3333333333333,3.33333333333333,60,0,86.6666666666667,10.1694915254237,0,0,10,51.6666666666667
"PI","ASSUNCAO DO PIAUI","220105",117,7.82608695652174,1.72413793103448,33.3333333333333,3.41880341880342,41.025641025641,9.25925925925926,1.85185185185185,0.862068965517241,7.69230769230769,47.8632478632479
